customer_id,customer_unique_id,customer_zip_code_prefix
f8697e4617e4432a12fc827fe807f2b4,38205800fd0c2ef9abfe21ac70979cb1,22753
e61cced184beb8e5820b59f566cd21db,4e2134b6f89e4a041641a30e801bfbe5,24346
ea6b8e999abbe1a2a86fccbebd51aec3,997abd6497ecc58c28707008ebb44534,17032
21525a3321369961ad550114e0fe022d,1b01cbe7a016e4525d2fd5cb78a9e43c,4017
d679823b75b44acc3a4a542b90f29887,9c760a39c48113c1450dd5b65958d7fa,96810
3946163f3eb34032e2d75ff2b885fb98,53a104b94e4d9f4f3b427dd6e8dee994,57540
b3765dbcb1552872f10dc638104f6598,c688aee1174748a6896ec280c68a6c2c,22795
679d652ccfb090a95a303461dc11a668,6cb334a771ed67d344f5a5182b986d11,20271
5053c1bf96bbe6cc774f386f1a846c09,b2464b9c06200e751c5336e896487609,17209
a2fc5dce5ecd2193e8a448946f10683c,13009c602f021f83e3a58a03b1c14c78,54765
46b9f01312b49da953d7cd077aa394ff,da208163aefc6ab8794d98213f2f53a8,22081
d5f568e92cfc43f0cdfc863dee639275,c8ecedef4a35f54e2ed8d27f439ca5f0,80050
4cb3cebdeb4cd995bf7aa8d6a2311734,82241754c9cda9fc1cd569cd663b5dec,36700
c837ceab73293b8742bf6c2e65e9191b,6254ab442499b6440e4a34ca524ff5e6,63122
dfdce5cbb3a1a1cd9e49ea9af8aeea02,984f5faacf22b85ec7492e3dcf26f1f6,11025
ba74d47434e0ebf1840b5c9341451fba,68a42f27fe5a944473c10b8950cb94b9,29070
2d2289df5d3026cc4f44917c6e712360,299df2190c40e7477db2944aa584e96f,76985
5dddd4fb5ac360cc2ad914d015f96a49,63ac77645a9ae6f3c923594413ce583f,32280
14f5d95b701702e7eac6f8ee27c5a586,1fa31edbc81c4b2b6e557c01360ae377,23045
a1eef3423bc0e8339b67cb2208aa3f94,6b3456281f27545556e7b915c8d19c23,7700
93ff86c9d97f22bc78a6f8b0d900f679,24b9d3a7b1801c16a1fd57cec129eef1,37568
111f9bc1f185137dfd3f27649ddb08c9,505c7ea62e5836d43470f829396a9bcb,11750
6da199107f9bca1b26fe1fdac3937f6a,2bf97f7ad0865d494796787cc7cf1fe8,22610
9e873a5a6bcd5787eb36890605ca2beb,41a3c345425d98fc3c153e5036837abe,79806
a713fa2e20a364e681de7583a9271e07,08d2c4fec63aa9ea247577680883926e,89160
5f8a12865ea2bb0196309274e15cf955,bcef5f7daef01fe3c6e410e04fb4094a,35500
475687b15b6e95e545b937e5a597d00d,e8af6532230712b51ceb46072be610d4,13150
b2c127d117c6606594c6e499975ebe84,53c6e9036e4f43ea4abc87a2d04f5682,9541
09fef67c127958d557d5fae582d5091f,525cda9909aa001ebed396f6e55eae01,89120
dd8803090eae7cd25b3eb6b86d05da47,3020a77dc1ba0800c4905f73c5d95a1b,74934
369476ab6e09d8c6c1a3d59a662f607a,0e720d86277d573d1f63b61447f09d69,13830
3faee0bb2909b67bc79d9f5650f728c2,430f484aaec4eb059a1d074f4b0ef762,30360
01cf93cabf578892dc3217e6601b0cef,36131d4506c2e4393ce19a946cd68239,1548
a14924ce978973b7ad6127c0115d3aaa,e8bf6db2cc8a96abd07ec7c5ae755f40,27700
632f7e990a361b6ccd31d6e04a02dbdc,28731afd129953db2f8ec206b7a65e3f,89084
a04c1a8fb4d90f1acc305482daeba5c5,15a8c734ce4d2b6cd9bb2a52c6347d89,88702
55078458f6622b6a47faf210f19c838d,9bff67cbd491a775eb1e262b778da4e6,2758
876d6b3d97349e7c61c8d30a28a94c03,c70b81d4b865dc92060a1794bd9479e8,13508
1557a1c24daba73fb59e9291482064a4,2d5e5796e7901464c00407e69739c6db,26515
d65d94358b0f8e89ecdc82e534e28c44,1b656b2f23af5e1ab13d8f067cd49527,2410
bb3a6c24cbc3a31e2172ada378d04827,9d0cc0aad4fc7436fd5ca50f7e899a45,87209
593284b430f85ce2c670f5aa67bd5464,63dbb420b4992e83eb007ec26452d58d,36240
99a06938be53a97bec2f40686bd7b7e9,adcdc7299f3cf7ffb8e080b708ab0507,13340
ea330ac50b0b7ea91f599e2626d90300,1a1923957844a4a24dddbba4a1cc487c,30350
f1afd1b05c94e42923ad3cfa6d34c344,41d57ab847e5ccbe403f46b07ee577d6,6716
e83da1438f8802ae96b870eb4c4db70c,21fbbe880ef907377e90229f91a02801,38400
190b936129e075641c5557538def8b25,b118d6ef1262db7e0bf20ccff0b32432,6445
38c0e22834675c9915d1658a60101390,33a420dd96071ffb3fba60e0e2d31ee6,24456
b7c160e9b11e4b123911c049e1cd5908,24c377d6f65a31cf17c30641efc895e9,18725
f4acb283a42faea79a3adebec07340e9,8624da1d7a77cfd5970373c0a7ead3c8,21853
53170878264b262f67dd44eae6f6998d,cc71d0d999365346d1022c0bf3b4b0e3,19900
46f1b8b713f75af4f82c28b077402226,d3308406af68568ab30d11a500bc959a,37910
ca81c8ce6583b695cfd76066214856c8,f53ef06f7eeea88d691e0b9e530a9fa1,36301
adece3d335689229657db410eba4da36,fcf04566d639b9ac685cce68abbfcc60,24030
bd49f912065ce38f6a946e382e29493b,57f5a5b73f33d46349e142499aaf521d,32050
223a9aa3954976590fb34edd7ad9ef63,ad3865b06077d4271c1968dd91f76aa7,5089
ff73a759cba534dba02faaffdeb00e61,cf96f6830f6e50b7dcba257a163e465c,12701
5e3e1f4586f475c893bb9b464e0f198d,fff699c184bcc967d62fa2c6171765f7,11020
5d782a5c228663745794b7a3ee4a0174,04b79f3df1e09f5a156db966f2edc852,57055
24dcda920a2f70b4ee8cd24fbf13043b,e4be5dbb33ad1f23a5124131dbdfefca,12241
a78a37e6cd96615e96ea6fd384f6ec88,6a7f3ea2678e5d4d2f9502ca6f47da4e,11432
31d79ded8b09c0a871f049c73f2d331f,4211dcafb715e60bb929a44d3e4951a2,14340
a0402041f21126e553b1a0ca676d95c8,08a91887595ace500082dcccdf8aaa3c,14900
c7a4f00f2439c3d918aec59cd25a8948,396bda2718b577957f49b356de0788ab,35900
37ee751f742df9220a0f7a73b618f7a6,fa424f620a92cb30969251875d785b2b,88820
5e999c70b359d4d94b417249a0b97902,4a57ee1913f92b43d095a1a8ab9b30f5,70352
5b088866d5d40ceef628716f9ac1173f,4483e2d9adf752a7b9f781eea1251bca,31842
5f55d8d97a10b2a79964dca646548519,11d3b06e4bd1a43da449cb99709b72a1,23560
699b80206570f18885590c8bc671cd9a,ecaa9854a499f5ebf25cf56e0a38e8a5,85816
9ab244a0cc4abef680f71591be46c239,88209a02297aae6f114b143f8cfed278,12120
0d6541fbb2e3cbc0258137317ce89e4d,ba2e22743d219977fdd4d267da7e3be1,3669
f23c4b530f6d7d421de1e38d3e0cc327,3947ca729a860c522a64a49d762baada,69980
f40df781e8d1e5f46a4b19b347441b39,459568e2d061356560d9936ce6f71361,53270
04e348e604e760a16a4d3160462c73f4,321aa4705a6597b7bb5a0c42ee121d3e,72210
2d8677d33307ff33ebf5f09adbab10ba,ce9b401408844e3371f0bec23f450eed,18125
bd43f44fa28ef40813b0c69b6619858a,41829c207242a4402de7d589984cb22c,85890
bb43ad860331b5cb19e33357a187b7b2,74bb35834cc90f8b98adc9da1c4c8556,15600
f0426deff141dffab4da4832186f4a36,12072fd221c97ff598515f5a8b94d08e,4278
236d076b6582dd0da2fdfa1c7604dd7c,7c50190d7200a712b3efbf74dcda62a9,6240
c6fa0b8e7a3f6679d53485285de58389,089b6478aff75229f5abd18d5c8fcc28,9580
6a8bbb42fd8059e4d2a11fb04c09a125,0151cf157e4682357e62be311f4823b7,92410
ca0448b0e38ea07c04f29cc6e1705a3e,841f30966ae0587fdeec6256304dcb2b,24416
98f627c1cdf78c90be9ec804045c94aa,2f9ef3853b1becbbf597c2d7927112c1,4063
eb046ca6bd905531c208eb421e44a350,fe4b1359683c4fb8798818b53e21a7d2,1409
595713cd04130c26109cc971921fe409,f6a3dd737af5666d0c2d2fa9d5ac3c7d,68719
9a05001f24b3be9b63a671530944fdfb,bc03e1579419c39e07816c7a5d681590,13780
526e1917116337f5b1c6f76327ac7b28,11acc1403a65147ede29167ee5be1c2b,4846
eb7d32b871d7e1d8f3dcce1aa4e095bd,cbdcaa621583ca59fb72b5cb1866c34f,4191
9ca67844dc427409325839776e39a273,03ef5112b45dc8833a3bb89eb748461c,24890
153e6d880db3cac30ecfeb13e0047841,159306b86e782097be9a4e29e3d294d3,95540
8bc87de58bff48516a1abd472e01183e,34e8f217a80ccf05d7f69a2c5a1f9039,49100
47aa605e32d7c5f1b6c37de4a646f20a,adcd4db76139274c3d9e3d84f550c1e6,3355
1224d76e953c07d3b52cdec6a0ae0d21,40bfd379bd349f89e737a4c5ef8ae52a,5017
cb1b31ec399f6183dee790a4c349e712,2fe074ea3cc24b8fd57d29effc995f8b,1409
4eaa62565e70841c1abbe4e03d04bc2d,2f7cd4e72a3d6d412f2ca8cf15381e4d,12722
b5209378a48f2aad0d72d96b18f0a186,6036d9ccfdc05114b85a37affd3b894c,2552
85e9526ec7444cdf5907f1bda7edd899,2f800f604ce609f0293a9d84e7fc12ed,90230
743b67cc7a7606ddba1a6fd675355fed,3e6dec79ecbff2cecc69cb24e1741668,28800
217906bc11a32c1e470eb7e08584894b,c6c0b794d3e4eb69cd85d1438a0db26e,64023
6976b13183e54d7c9dac5d94edefe662,bdcd97bbfa0c4547970136445e9ace7c,20040
f1d4502d91bfed06dd2dc1354a0c5100,7dd60f12b50fbf7ba9f8c43f2712b429,3070
b0f8e245a39d12379abcc27aea0bb688,9c3274a6235bf31b373a577b82d50d29,32600
82217a7ab915ad5b9bb04c51e92e29dc,f470ca37c45b4c5c4abf6644e836b451,37550
ae506753fec637cb96765560fac2e7e6,4658b26bcea972ed0b86a5f8c61718be,86801
54b7806a4147c33f974d33c910f6a5a0,93f052569579cf36abf95afa0f76286d,13418
6b5584cbcf69fe02b86db187f9a463c3,3b31019152f7496d3f22bb0e6f26ec1d,13843
7eefe1898dff66fa3b252fda68ff2ff2,186638bdb0f600c9bf2bd60e4b14537c,37701
5fa484c487b26266716360fa5c462258,a2537dd34d162cf7b85a5cf8a76240d3,3423
7f32fbd449189b491a58a78eb5357b9f,507dc9becd4fc65635d90682dfa9d3a3,98780
6d384ee3b15cc25120b4820bded9e13c,958cf844b291da7070d18be8bd93aef3,57022
06bb4664cc9f34e9b19b75cefeefbc73,622e721871c74d33f43798ca536cb973,5821
c6beb736f4565ec28fa2fb77f7817686,86e33d281081303d3b305868b5224a74,3390
7ff015ac9abfa71209cd992bc6d054ac,5925d5949fbb32a986a73c75c064df5b,79215
5d790884ac4eda9070124e96aef4e530,9ee3c1dd1c70e7ff1a4155cfb33f3624,3651
49a3c4e0ed2d5e1d35a1b81b1e6cbe10,e44d546be96c82a9d40e414da2d5a8dd,97185
88be53564794fdaa3dfea3d669e835ba,3517a4a1c608e08ec66f424eefe169ed,13219
42fc8a799c40493b77e9bf7edbcdc286,a73190e7d8a7e809979025a44e64bd1a,22250
2c23918ee23c1406b9cb5f78d4b2062a,8d500d527a1d67efec12faf28b61885b,28013
79c79e48306a6e400f3095ef216acf8c,628b9d1771f6b4fcc22daf2559baa7b5,12443
b8653dbffee7a7db60cba45398fd94ed,8223442ce415860df6db9181e9a65871,8270
1b73399c6265066d369d0c70034e0f49,7742f3d5b003ff0989f0cfa7e09fc49d,7021
5601306a3ab8ff0784dfb5fab690bde1,8c36bdbc83ccd6f472bf94844043edbb,66113
7a94fe72595378f349c9b20959e18ddd,b133555b30eb52da3d5ae7caf81cd97a,5822
ce57da1d592e7f5a8606eca47d71664a,263e9285d676558c0e6ff5d84b2ff4d0,2442
aa743174847b78266e47461b8bcd1bb5,b91103208abd5c826bd0bc26ec99c1a2,95572
cfc2dd5ca59a354d388f0047be4deeb9,3dcdd9ca88cc9f6e7e51e7378bb982e3,27600
a960ce8d18bec9e2d50a9b2a930515ff,386afcd4a65f713fd2f292a7a9fc45ef,63113
c7077d913fb62ff4361399a9f4683479,c489e88397e376f0e402e81e34c5c40d,35790
449150a1b645337bcbe7ba5cdb8b709e,ddc8637a62b6449192c5140f2a81bd93,85015
062cc8c5ff387d407645b93970baee73,062238d27c69d03c3cf38b199d6a17a4,36036
f1a1772548b4c5024ef6bfad4a24d351,ec104c0a37a54132599d191354a9ea93,35400
475f9b601c4b09c1ca46c5e534cb04b2,142bc754f328d189f41e50d47a7f972d,88103
a60acdac62e9cf7ec389b37d8d81e948,590dc46bd2a7fa518c873ca46af3ba72,80620
9bcfc7ffe10a203f8ddbc8a941f06ea4,98b8b3b43d4b4254e248df642fdf96e2,11705
78eacd378df2044f613995b4c0662c20,f284b6400d8da91ce8587853a4f2c9c0,29330
d7cbd008cd16332e62efb358c1348056,16596fa5c0a8f82a2ce1c483110c570a,13060
690474935a97cb10f555ad60f07e8e64,149fb5e475df61c828128b3de3a5c8b2,23585
cfc99c024cf9d802e199cd999206fe8c,bce5f3c4404d78c5be6669f5547f2b7d,95555
9cb5cb63842b6b3b9843f6803eda167e,324ac53c3fc280401366b7c197dba28d,5734
7db1710df94d52ef26189240a4cc0d80,6a2e8efa9b01f6e303f8303232405a65,20051
a6c9cacb399083fbf6497249c9d3a140,52ca43132ea5c0f2805b1537bb841857,22461
e11b9d7e63f6045c6007fcb39d771f2d,60ec8175b75dc28e76068d138a70f36e,89035
73266b890f2a488defa51ddfe4ec9be3,979851d650459bc5f67ad8ebccd5829a,88034
09757ccd2018e779a626385c1e03562a,98aade720fde092ebf69cb336b0fc8ac,3379
a3fa79be46fc7b8b303aa2ff07e92c80,34f80311e279ad6d7dc6542a693698ae,13477
c184792ba26c79ad55391b8ba5144427,feb1f294b8f44aff91b06f3e3f8217f3,29148
220634de361280bbddac4dc3feb47d21,2a6acf3cb8bdeafa065e144d2d7e7686,65810
08ba9d78fcb65b8297408608a3bc78b1,34f29b8ed62748c6b5a9e64628e411c1,13042
81e002e37c83087d148d2062bb1ba395,0efdde54b9e08d009874be9231dfe635,35430
eb50e8f29cd48dd8cd13d7f9a24d531e,8c34ccb096a609feeb7e362837549dcf,13254
450000039d50bb8c0c1d03e44875c822,ef0d6b4370be581cc86e7c5f4dfaa608,64110
448a13e993e05e92abc37b5ce19eb921,12c70c05b9af5accbe21ff1f6ff93475,13207
2b120558238a9f500d9fd6b6b3e195ce,db99289567e2c741bcc6efe55b30215d,32145
41e5c54428c31938f270e01e0d5ddf31,dd76c63dcc52a6cbe761a49d87747a27,5305
d70d5b8b1b7a20eee8c44298312672d2,3265362fcd6df41199c135b421f2a93c,52060
e8e5987aae2cb151cbffe4416bf523eb,fbc40e36b37b736d84647a9f0473fe8b,4548
c09ec34dc25bd644243e3e72f4065ec2,e37fea4e2c366f2dfcde193122962960,13083
c451ff9c3b895a15ba9ba56e6bc45610,c712aa7e130c57ea69c16004be27b8d4,23545
780ff6bc7942587a2155f1edaed26661,42f0fb0731358be76b7519f9970b0c96,22753
a2afcfb0d0d3096573368c4dbe8af57e,08d8fd00898e7cc99d6e32c74d7d3ce5,28025
8b63238f689ca4597d7b3f4aaf5cd29c,373e6c141f9ebfe5f8e0f9be221e3a22,44645
781fa4901df881dd232d4c813b933cf1,1058b6fc88985f43145ba22a83a00cdb,24348
991269e5569befcfaed423adcf73905b,e17f786d2a04d3ba0fcbbf44fc503848,99150
e883746cca2af594a80cff75d60febe1,bdc7f95d05c71fab5c86c5388f27872b,13207
8d991e6c4ff2941df77318c4d01811e6,65c6f2611ebf8f84429aaa89f749b17c,29950
45a5c55de4dd108a83c8f746bec3ef2b,b827fea57cffd3dd3389cfff90963c90,45700
ed9906094c482db4ff0708204f6165bd,b286ef114fcc3e79e16ef53e6e33f7d2,68537
4b40edcfc9c0536cb21fe6b6c862152c,8e2492ad2e71ea5c0241909ebea89e1a,37130
0c3f432e2cf7ebb3a2cd874a8da89541,7cad90d392c7fd3054ab4c48eaf771e4,74915
c5e42d53353b4c848046100a39ed0ae4,24fa0c2c6bb100ad4bc2b28c8e8f0ef5,22783
a3a2563c24eca97f2b5cf885c2d8ae3d,71ecba3c7c26d1bc0fc74c02a74ab1ee,4455
ba9928beabf99b1e9b2a2430c83be5c7,96da946ee4c9cfc461ce601a29deb307,32113
243cf67e4a210302a58a9122199b0ce8,f855b20e49d049f95a509a7181800316,37800
